Prospect ID,Company,Lead Number,Mobile Number,Lead Source,Lead Origin,Country,Job Title,Lead Stage,Engagement Score,Website,TotalVisits,Page Views Per Visit,Average Time Per Visit,Industry,Source Campaign,Last Activity,Lead Type
2005,142,657002,28,1,1,12,1,8,0,20,6.0,3.0,150.75,,19,10,2
8177,142,656976,28,3,1,12,1,8,0,20,5.0,5.0,107.25,,12,5,2
8737,142,656962,28,3,0,12,1,6,0,20,6.0,2.0,498.75,,13,10,2
8853,142,656948,28,7,0,12,1,7,70,20,7.0,2.33,234.83,,19,5,2
2365,142,656945,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,5,2
3747,142,656939,28,3,1,12,1,8,0,20,8.0,2.0,320.0,,2,9,2
2677,142,656938,28,1,1,12,1,6,0,20,4.0,4.0,92.67,,19,9,2
7701,142,656911,28,1,1,12,1,7,50,20,7.0,7.0,49.0,,19,5,2
8178,142,656900,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
6155,142,656896,28,11,0,12,1,8,0,20,6.0,3.0,348.0,,19,3,2
314,142,656887,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
2978,142,656880,28,10,2,37,1,7,10,20,0.0,0.0,0.0,,19,5,2
5001,142,656875,28,3,0,12,1,8,0,20,3.0,3.0,291.5,,13,3,2
2001,142,656859,28,3,1,12,1,8,0,20,7.0,2.33,202.75,,12,5,2
741,142,656852,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
8468,142,656833,28,3,0,12,1,5,0,20,3.0,1.5,588.0,,13,5,2
834,142,656795,28,1,0,12,1,8,0,20,1.0,1.0,0.0,,19,1,2
7619,142,656789,28,3,0,12,1,8,0,20,4.0,2.0,446.33,,2,5,2
3805,142,656778,28,11,0,12,1,8,0,20,4.0,4.0,273.33,,19,9,2
4711,142,656776,28,3,1,12,1,8,0,20,7.0,2.33,204.0,,13,5,2
8281,142,656754,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
6644,142,656743,28,7,1,12,1,7,290,20,21.0,2.63,157.62,,19,5,2
3404,142,656729,28,11,0,12,1,8,0,20,4.0,4.0,478.67,,19,5,2
8986,142,656723,28,3,1,12,1,6,0,20,2.0,2.0,38.0,,13,7,2
6179,142,656715,28,10,2,37,1,7,0,20,,,,,19,17,2
8498,142,656698,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,9,2
9098,142,656685,28,3,2,37,1,7,30,20,0.0,0.0,0.0,,19,5,2
8493,142,656682,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
6562,142,656681,28,7,0,12,1,8,0,20,2.0,2.0,462.0,,19,9,2
2421,142,656668,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,3,2
5853,142,656665,28,7,0,12,1,8,0,20,3.0,3.0,91.0,,19,1,2
3306,142,656660,28,3,0,12,1,8,0,20,2.0,2.0,751.0,,2,5,2
5047,142,656644,28,11,1,2,1,7,160,20,5.0,2.5,112.67,,19,5,2
5718,142,656621,28,1,1,12,1,8,0,20,3.0,3.0,24.5,,19,5,2
3205,142,656594,28,6,0,37,1,7,20,20,0.0,0.0,0.0,,19,13,2
8581,142,656589,28,3,1,12,1,8,0,20,4.0,4.0,126.0,,13,5,2
5647,142,656586,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
6520,142,656580,28,11,0,12,1,8,0,20,3.0,1.5,26.0,,19,5,2
1542,142,656576,28,7,0,12,1,5,0,20,4.0,4.0,233.0,,19,9,2
3775,142,656571,28,7,1,12,1,8,0,20,5.0,5.0,103.25,,19,5,2
3366,142,656563,28,10,2,37,1,7,0,20,,,,,19,17,2
2293,142,656560,28,11,0,12,1,8,0,20,10.0,5.0,324.89,,19,10,2
5538,142,656559,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
8651,142,656527,28,11,0,12,1,8,0,20,5.0,5.0,385.5,,19,10,2
1989,142,656526,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3421,142,656516,28,10,2,37,1,7,0,20,,,,,19,17,2
8485,142,656511,28,3,1,12,1,7,20,20,4.0,4.0,61.33,,13,5,2
7034,142,656504,28,3,1,12,1,8,0,20,5.0,2.5,150.75,,13,3,2
5148,142,656493,28,11,0,12,1,8,0,20,5.0,1.67,319.25,,19,5,2
2560,142,656492,28,14,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
1528,142,656483,28,7,1,12,1,7,10,20,4.0,4.0,72.0,,19,8,2
1652,142,656481,28,11,0,12,1,6,0,20,10.0,10.0,168.56,,19,5,2
6679,142,656478,28,3,1,12,1,8,0,20,4.0,4.0,88.67,,2,10,2
824,142,656469,28,7,0,12,1,7,30,20,3.0,1.5,107.0,,19,10,2
7979,142,656463,28,3,0,12,1,8,0,20,2.0,2.0,622.5,,13,5,2
5151,142,656457,28,3,1,12,1,7,0,20,1.0,1.0,0.0,,2,1,2
4104,142,656448,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3833,142,656413,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,9,2
1117,142,656412,28,7,1,12,1,8,0,20,8.0,8.0,224.57,,19,5,2
2625,142,656402,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
1640,142,656400,28,1,1,12,1,8,0,20,3.0,3.0,354.33,,19,5,2
182,142,656399,28,3,1,12,1,7,70,20,6.0,2.0,71.0,,2,5,2
491,142,656385,28,11,0,12,1,8,0,20,4.0,4.0,382.25,,19,5,2
1303,142,656382,28,3,1,12,1,8,0,20,15.0,15.0,151.21,,13,13,2
4537,142,656381,28,1,1,12,1,8,0,20,3.0,3.0,455.33,,19,5,2
8064,142,656378,28,3,0,12,1,8,0,20,7.0,3.5,189.5,,13,5,2
6377,142,656362,28,3,0,12,1,8,0,20,2.0,2.0,809.0,,13,5,2
4347,142,656359,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
6484,142,656356,28,3,1,12,1,0,0,20,9.0,2.25,277.33,,2,5,2
1794,142,656354,28,11,0,12,1,8,0,20,8.0,2.67,196.0,,19,5,2
5393,142,656345,28,3,1,12,1,8,0,20,11.0,3.67,137.88,,13,10,2
8500,142,656340,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
268,142,656331,28,3,1,12,1,7,80,20,5.0,5.0,366.75,,2,8,2
7115,142,656327,28,3,0,12,1,8,0,20,2.0,1.0,1025.0,,2,5,2
2991,142,656276,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,13,2
5018,142,656271,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
170,142,656265,28,1,1,12,1,7,40,20,4.0,4.0,487.5,,19,14,2
3627,142,656259,28,7,1,12,1,7,90,20,5.0,5.0,209.75,,19,5,2
6186,142,656233,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8860,142,656231,28,3,0,12,1,8,0,20,2.0,2.0,502.5,,13,5,2
7177,142,656213,28,7,0,12,1,7,50,20,5.0,2.5,430.75,,19,5,2
1744,142,656184,28,11,0,12,1,7,50,20,3.0,1.5,462.0,,19,8,2
6780,142,656176,28,3,1,12,1,7,220,20,10.0,1.43,322.75,,2,5,2
7396,142,656126,28,7,0,12,1,7,70,20,4.0,2.0,118.5,,19,5,2
2849,142,656120,28,3,1,12,1,8,0,20,2.0,2.0,4.0,,2,7,2
4552,142,656096,28,7,0,12,1,8,0,20,2.0,2.0,233.0,,19,5,2
7546,142,656078,28,7,0,10,1,8,0,20,2.0,2.0,338.0,,19,5,2
3076,142,656072,28,1,1,35,1,8,0,20,2.0,2.0,2.0,,19,14,2
4437,142,656049,28,11,0,12,1,8,0,20,1.0,1.0,0.0,,19,1,2
3681,142,656036,28,7,0,12,1,8,0,20,6.0,3.0,202.0,,19,5,2
3466,142,656031,28,7,0,12,1,8,0,20,2.0,2.0,174.0,,19,1,2
4934,142,656030,28,11,0,12,1,8,0,20,9.0,9.0,109.75,,19,5,2
8160,142,656015,28,7,0,12,1,8,0,20,7.0,3.5,48.2,,19,2,2
8474,142,655953,28,3,1,12,1,8,0,20,7.0,7.0,88.17,,5,5,2
769,142,655949,28,3,1,12,1,8,0,20,3.0,3.0,133.67,,5,5,2
2262,142,655940,28,11,1,26,1,8,0,20,7.0,3.5,47.2,,19,5,2
4674,142,655936,28,3,0,12,1,8,0,20,2.0,2.0,85.0,,12,13,2
386,142,655916,28,1,1,12,1,8,0,20,3.0,3.0,47.5,,19,5,2
5077,142,655899,28,1,1,12,1,7,20,20,2.0,2.0,1.0,,19,5,2
6411,142,655889,28,7,1,12,1,6,0,20,13.0,6.5,92.91,,19,5,2
5926,142,655886,28,11,0,12,1,6,0,20,11.0,3.67,138.33,,19,5,2
242,142,655798,28,7,1,34,1,8,0,20,5.0,5.0,55.5,,19,13,2
941,142,655793,28,3,1,12,1,7,0,20,2.0,2.0,10.0,,5,12,2
9223,142,655782,28,7,0,12,1,8,0,20,11.0,11.0,62.4,,19,10,2
6201,142,655777,28,3,0,12,1,8,0,20,9.0,3.0,284.29,,13,10,2
7262,142,655772,28,7,0,12,1,8,0,20,11.0,11.0,82.6,,19,10,2
8501,142,655766,28,3,1,12,1,7,40,20,8.0,8.0,169.29,,12,5,2
6045,142,655736,28,1,1,12,1,8,0,20,6.0,3.0,418.17,,19,5,2
9074,142,655723,28,7,0,12,1,8,0,20,7.0,3.5,84.2,,19,13,2
2682,142,655719,28,1,1,23,1,8,0,20,2.0,2.0,31.0,,19,5,2
4624,142,655694,28,7,0,12,1,8,0,20,3.0,3.0,68.5,,19,5,2
6149,142,655685,28,3,1,12,1,8,0,20,4.0,4.0,183.33,,13,5,2
2341,142,655682,28,1,1,12,1,2,0,20,3.0,3.0,57.0,,19,3,2
7754,142,655666,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
9178,142,655665,28,3,1,12,1,7,70,20,9.0,9.0,68.5,,13,10,2
4433,142,655661,28,7,1,12,1,6,0,20,5.0,2.5,149.33,,19,2,2
7194,142,655658,28,3,0,12,1,2,0,20,6.0,3.0,372.0,,12,5,2
1968,142,655639,28,3,1,12,1,8,0,20,4.0,4.0,131.67,,16,5,2
2928,142,655628,28,11,0,12,1,8,0,20,3.0,3.0,179.0,,19,5,2
277,142,655578,28,1,1,12,1,7,10,20,2.0,2.0,79.0,,19,5,2
5117,142,655569,28,11,0,12,1,8,0,20,3.0,1.5,447.5,,19,5,2
4403,142,655557,28,3,1,1,1,8,0,20,5.0,5.0,75.25,,13,13,2
6978,142,655552,28,10,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8444,142,655541,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
4249,142,655522,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
1393,142,655520,28,14,2,37,1,0,0,20,0.0,0.0,0.0,,19,9,2
2878,154,655510,28,7,0,12,1,6,0,20,3.0,3.0,146.5,,19,1,2
4384,142,655497,28,1,1,12,1,8,0,20,8.0,4.0,252.5,,19,5,2
2851,142,655496,28,3,1,12,1,7,10,20,4.0,4.0,64.33,,13,12,2
477,142,655492,28,1,1,12,1,8,0,20,4.0,4.0,51.0,,19,12,2
3418,142,655457,28,10,2,37,1,1,0,20,1.0,1.0,0.0,,19,10,2
3290,142,655450,28,3,0,12,1,8,0,20,2.0,2.0,998.0,,13,10,2
7669,142,655437,28,11,0,12,1,8,0,20,2.0,2.0,412.0,,19,9,2
1603,142,655429,28,3,1,12,1,8,0,20,3.0,3.0,69.0,,13,12,2
5561,142,655427,28,3,0,12,1,8,0,20,2.0,1.0,252.0,,13,5,2
7789,142,655423,28,3,1,12,1,7,60,20,4.0,4.0,67.0,,2,5,2
6371,89,655406,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
7960,142,655405,28,3,0,12,1,8,0,20,2.0,2.0,304.0,,12,10,2
8241,142,655404,28,1,1,12,1,8,0,20,4.0,2.0,206.33,,19,5,2
7816,142,655403,28,3,0,12,1,8,0,20,2.0,2.0,901.0,,16,5,2
794,142,655382,28,11,0,35,1,6,0,20,4.0,2.0,23.0,,19,9,2
6446,142,655379,28,3,1,12,1,8,0,20,6.0,6.0,333.0,,13,5,2
6853,142,655375,28,3,1,12,1,7,10,20,3.0,3.0,122.5,,2,12,2
2415,142,655371,28,3,1,12,1,8,0,20,7.0,1.75,68.33,,13,7,2
8095,142,655366,28,3,0,12,1,8,0,20,2.0,1.0,0.0,,13,9,2
3432,142,655360,28,7,1,12,1,8,0,20,22.0,5.5,172.0,,19,10,2
5587,142,655352,28,10,2,37,1,0,0,20,,,,,19,17,2
6306,142,655351,28,1,1,12,1,8,0,20,7.0,7.0,99.83,,19,3,2
9025,142,655349,28,7,1,12,1,7,90,20,5.0,5.0,53.5,,19,5,2
1308,142,655342,28,7,1,12,1,8,0,20,5.0,2.5,456.33,,19,12,2
628,142,655338,28,11,0,34,1,8,0,20,1.0,1.0,0.0,,19,1,2
2904,142,655337,28,10,2,37,1,7,50,20,0.0,0.0,0.0,,19,5,2
81,142,655334,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
1444,142,655323,28,3,1,12,1,8,0,20,3.0,3.0,98.0,,13,12,2
3184,142,655315,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3118,178,655287,28,1,1,12,1,6,0,20,2.0,2.0,33.0,,19,7,2
635,142,655281,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
2566,142,655277,28,11,0,12,1,8,0,20,3.0,1.5,307.5,,19,5,2
9161,142,655270,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
1110,142,655260,28,1,1,10,1,2,0,20,2.0,2.0,11.0,,19,12,2
4100,142,655256,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
2436,142,655241,28,3,1,12,1,8,0,20,9.0,3.0,66.17,,13,10,2
8996,142,655240,28,7,0,12,1,2,0,20,3.0,1.5,263.5,,19,5,2
7405,142,655227,28,3,0,12,1,8,0,20,2.0,2.0,319.0,,13,5,2
2770,142,655224,28,1,1,12,1,8,0,20,4.0,4.0,74.67,,19,12,2
4165,142,655211,28,6,0,37,1,7,20,20,0.0,0.0,0.0,,19,9,2
6975,142,655206,28,11,0,12,1,8,0,20,4.0,2.0,582.5,,19,5,2
9032,142,655192,28,3,1,12,1,8,0,20,4.0,4.0,414.0,,16,9,2
3483,142,655191,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,3,2
3013,142,655175,28,10,2,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
7682,142,655165,28,1,1,12,1,7,180,20,5.0,2.5,138.33,,19,5,2
3810,142,655162,28,1,1,12,1,8,0,20,2.0,2.0,33.0,,19,5,2
5859,142,655160,28,11,0,12,1,8,0,20,5.0,5.0,177.0,,19,9,2
1126,142,655159,28,3,1,12,1,8,0,20,4.0,4.0,285.0,,2,5,2
112,142,655156,28,1,1,12,1,8,0,20,4.0,4.0,407.0,,19,5,2
3966,142,655154,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,5,2
2007,142,655140,28,3,1,12,1,8,0,20,3.0,3.0,105.0,,16,12,2
1369,142,655134,28,7,0,12,1,8,0,20,2.0,2.0,188.0,,19,1,2
2132,142,655133,28,1,1,26,1,7,180,20,4.0,4.0,32.33,,19,5,2
4440,142,655128,28,7,0,12,1,8,0,20,5.0,5.0,237.6,,19,3,2
4530,142,655125,28,3,1,12,1,8,0,20,4.0,4.0,132.33,,13,9,2
2178,142,655122,28,3,0,12,1,7,90,20,3.0,3.0,113.5,,12,5,2
8315,142,655119,28,7,1,12,1,8,0,20,3.0,3.0,440.0,,19,5,2
4363,138,655111,28,14,2,37,1,7,30,20,0.0,0.0,0.0,,19,5,2
1341,142,655103,28,11,0,12,1,8,0,20,3.0,3.0,251.67,,19,5,2
1990,142,655091,28,7,0,12,1,6,0,20,3.0,3.0,150.0,,19,1,2
6284,142,655079,28,3,0,12,1,8,0,20,2.0,1.0,234.0,,2,5,2
3111,142,655078,28,1,1,12,1,8,0,20,4.0,4.0,67.33,,19,5,2
7110,142,655077,28,3,0,12,1,8,0,20,2.0,1.0,0.0,,2,5,2
6596,142,655075,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
569,142,655071,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8665,142,655068,28,3,1,12,1,8,0,20,3.0,3.0,61.0,,12,5,2
3753,142,655065,28,3,1,12,1,8,0,20,5.0,5.0,314.8,,2,5,2
564,142,655061,28,3,0,35,1,7,40,20,4.0,1.33,350.5,,2,5,2
203,142,655036,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
4451,142,655025,28,6,0,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
5722,142,655024,28,7,1,12,1,8,0,20,4.0,2.0,103.0,,19,3,2
9073,142,655021,28,3,0,12,1,8,0,20,7.0,7.0,432.14,,13,5,2
43,142,655011,28,11,0,12,1,6,0,20,11.0,5.5,179.0,,19,5,2
740,142,655005,28,1,1,12,1,8,0,20,2.0,2.0,302.5,,19,5,2
3375,142,654971,28,7,1,12,1,8,0,20,11.0,3.67,60.88,,19,5,2
4096,142,654968,28,3,1,12,1,8,0,20,5.0,5.0,284.6,,16,13,2
3754,142,654955,28,3,1,12,1,8,0,20,3.0,3.0,175.5,,2,13,2
7709,142,654947,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
2924,142,654934,28,3,1,12,1,8,0,20,2.0,2.0,5.0,,6,9,2
5861,142,654918,28,1,1,12,1,0,0,20,2.0,2.0,11.0,,19,7,2
2168,142,654914,28,1,1,12,1,2,0,20,5.0,5.0,287.6,,19,5,2
1551,142,654909,28,6,0,37,1,7,30,20,0.0,0.0,0.0,,19,5,2
9063,142,654908,28,7,0,12,1,8,0,20,3.0,3.0,368.0,,19,13,2
4587,142,654894,28,7,1,12,1,7,40,20,3.0,3.0,325.33,,19,5,2
1334,142,654886,28,3,0,12,1,3,0,20,8.0,2.67,234.4,,2,5,2
6431,142,654869,28,3,1,12,1,7,0,20,3.0,3.0,23.5,,2,9,2
3694,142,654842,28,1,1,12,1,8,0,20,3.0,1.5,3.0,,19,5,2
5624,142,654831,28,3,1,12,1,8,0,20,7.0,7.0,123.83,,13,12,2
5725,142,654822,28,3,1,12,1,8,0,20,2.0,1.0,0.0,,2,1,2
6922,142,654809,28,7,1,12,1,8,0,20,6.0,6.0,85.4,,19,5,2
8516,142,654786,28,7,1,12,1,8,0,20,6.0,3.0,136.0,,19,5,2
7041,142,654724,28,3,0,12,1,5,0,20,2.0,2.0,174.0,,12,3,2
4585,142,654712,28,3,1,12,1,8,0,20,4.0,4.0,292.0,,2,2,2
5225,142,654703,28,7,0,12,1,8,0,20,7.0,3.5,68.2,,19,5,2
4149,142,654659,28,7,0,12,1,8,0,20,2.0,2.0,262.0,,19,5,2
5842,142,654613,28,1,1,12,1,5,0,20,3.0,1.5,6.0,,19,5,2
7364,142,654594,28,1,1,12,1,0,0,20,7.0,3.5,37.6,,19,5,2
6129,142,654579,28,1,1,12,1,8,0,20,2.0,2.0,5.0,,19,5,2
3786,142,654576,28,3,0,12,1,7,20,20,3.0,3.0,130.0,,13,7,2
4924,142,654574,28,7,1,12,1,8,0,20,7.0,7.0,44.33,,19,12,2
8239,142,654572,28,3,0,12,1,2,0,20,1.0,1.0,0.0,,10,1,2
6809,142,654567,28,11,1,12,1,7,240,20,5.0,5.0,215.2,,19,5,2
443,142,654528,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
0,142,654525,28,7,0,12,1,7,120,20,9.0,9.0,140.0,,19,5,2
7165,142,654519,28,7,1,12,1,7,140,20,13.0,6.5,131.55,,19,5,2
6014,142,654499,28,7,0,12,1,8,0,20,3.0,3.0,232.0,,19,5,2
2679,142,654492,28,7,0,12,1,7,50,20,6.0,6.0,193.0,,19,5,2
8060,142,654491,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
1510,142,654482,28,7,0,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
9016,142,654479,28,3,1,12,1,8,0,20,4.0,4.0,3.33,,6,5,2
6501,142,654471,28,6,0,12,1,7,60,20,5.0,1.67,405.5,,19,5,2
4545,142,654469,28,11,0,12,1,8,0,20,3.0,3.0,135.0,,19,12,2
6103,142,654456,28,3,0,12,1,8,0,20,2.0,2.0,530.0,,13,5,2
1656,142,654453,28,3,1,12,1,7,0,20,1.0,1.0,0.0,,16,1,2
4024,142,654441,28,3,0,12,1,7,40,20,3.0,3.0,369.5,,13,5,2
3165,142,654434,28,3,1,12,1,7,120,20,9.0,9.0,95.5,,2,5,2
9011,142,654429,28,3,1,12,1,8,0,20,3.0,3.0,76.0,,2,5,2
2234,142,654415,28,3,1,12,1,8,0,20,4.0,4.0,39.0,,16,5,2
8956,142,654395,28,1,1,12,1,0,0,20,3.0,1.5,10.0,,19,5,2
2311,142,654393,28,3,1,12,1,8,0,20,6.0,6.0,157.6,,2,12,2
3891,142,654352,28,3,1,12,1,8,0,20,5.0,5.0,95.0,,12,5,2
2998,142,654342,28,7,0,12,1,8,0,20,1.0,1.0,0.0,,19,1,2
4709,142,654326,28,6,0,12,1,7,150,20,7.0,3.5,279.0,,19,5,2
3006,142,654319,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
1893,142,654317,28,3,1,12,1,8,0,20,7.0,7.0,104.71,,2,5,2
7004,142,654316,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
4259,142,654314,28,7,0,12,1,7,50,20,5.0,5.0,171.75,,19,1,2
1271,142,654291,28,3,1,12,1,8,0,20,3.0,3.0,60.0,,13,5,2
3235,142,654283,28,7,0,12,1,6,0,20,3.0,3.0,530.0,,19,5,2
8593,142,654278,28,7,0,12,1,2,0,20,13.0,13.0,176.0,,19,9,2
4689,142,654275,28,3,1,12,1,7,70,20,6.0,3.0,101.0,,13,10,2
6304,142,654254,28,7,1,12,1,8,0,20,2.0,2.0,236.0,,19,1,2
1924,142,654246,28,3,0,12,1,7,60,20,3.0,3.0,251.67,,12,5,2
2542,142,654224,28,3,0,12,1,6,0,20,2.0,2.0,237.0,,12,10,2
1679,142,654218,28,3,1,12,1,8,0,20,7.0,2.33,55.75,,13,5,2
3935,142,654173,28,2,3,37,1,7,0,20,,,,,7,17,2
3936,142,654174,28,2,3,37,1,8,0,20,0.0,0.0,0.0,,7,5,2
3937,142,654175,28,2,3,37,1,8,0,20,,,,,7,17,2
3938,142,654176,28,2,3,37,1,8,0,20,0.0,0.0,0.0,,7,5,2
3939,142,654177,28,2,3,37,1,8,0,20,,,,,7,17,2
3940,142,654178,28,2,3,37,1,8,0,20,,,,,7,17,2
3941,142,654179,28,2,3,37,1,8,0,20,,,,,7,17,2
3942,142,654181,28,2,3,37,1,8,0,20,,,,,7,17,2
3943,142,654182,28,2,3,37,1,8,0,20,,,,,7,17,2
3944,142,654183,28,2,3,37,1,8,0,20,0.0,0.0,0.0,,7,5,2
3945,142,654184,28,2,3,37,1,6,0,20,0.0,0.0,0.0,,7,5,2
3946,142,654185,28,2,3,37,1,7,0,20,,,,,7,17,2
3947,142,654186,28,2,3,37,1,8,0,20,,,,,7,17,2
3948,142,654187,28,2,3,37,1,7,0,20,,,,,7,17,2
3949,142,654188,28,2,3,37,1,8,0,20,0.0,0.0,0.0,,7,5,2
3950,142,654189,28,2,3,37,1,7,30,20,0.0,0.0,0.0,,7,5,2
3951,142,654190,28,2,3,37,1,8,0,20,,,,,7,17,2
3952,142,654191,28,2,3,37,1,8,0,20,0.0,0.0,0.0,,7,5,2
3953,142,654192,28,2,3,37,1,8,0,20,,,,,7,17,2
260,142,654170,28,10,2,37,1,0,0,20,1.0,1.0,0.0,,19,3,2
8615,142,654167,28,7,1,12,1,8,0,20,6.0,6.0,81.4,,19,5,2
1123,142,654143,28,11,0,12,1,5,0,20,3.0,3.0,213.0,,19,5,2
8482,142,654136,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
5740,142,654128,28,3,0,12,1,8,0,20,3.0,3.0,107.33,,12,5,2
4285,142,654123,28,1,0,12,1,5,0,20,5.0,1.67,458.0,,19,10,2
8311,142,654116,28,11,0,12,1,7,50,20,4.0,4.0,177.33,,19,5,2
2874,142,654115,28,3,0,12,1,7,20,20,3.0,3.0,142.67,,13,3,2
2748,142,654101,28,3,1,12,1,8,0,20,4.0,4.0,111.33,,2,5,2
6193,142,654099,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,9,2
3340,142,654095,28,3,0,12,1,6,0,20,2.0,2.0,136.5,,2,5,2
3376,142,654093,28,3,0,12,1,8,0,20,4.0,4.0,275.75,,2,5,2
807,151,654061,28,1,1,12,1,7,10,20,2.0,2.0,10.0,,19,5,2
6548,142,654051,28,3,1,12,1,7,50,20,3.0,1.5,289.5,,5,5,2
6845,142,654040,28,3,1,12,1,8,0,20,5.0,5.0,92.25,,2,5,2
3713,142,654027,28,3,0,12,1,7,80,20,9.0,3.0,199.0,,12,5,2
3303,142,654026,28,3,0,12,1,6,0,20,3.0,3.0,157.0,,12,5,2
5466,142,654022,28,3,1,12,1,8,0,20,7.0,7.0,260.17,,12,5,2
3431,142,654018,28,6,0,37,1,7,10,20,0.0,0.0,0.0,,19,5,2
696,142,654001,28,10,2,37,1,7,10,20,0.0,0.0,0.0,,19,3,2
9221,142,653998,28,7,1,12,1,8,0,20,3.0,3.0,43.0,,19,12,2
6123,142,653992,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
2095,142,653990,28,7,0,12,1,8,0,20,2.0,2.0,180.0,,19,2,2
6634,142,653987,28,11,0,12,1,8,0,20,3.0,3.0,332.67,,19,5,2
6477,142,653985,28,1,1,12,1,8,0,20,5.0,5.0,39.25,,19,5,2
6869,142,653978,28,1,1,12,1,8,0,20,4.0,4.0,237.0,,19,5,2
6340,142,653964,28,3,1,12,1,8,0,20,4.0,4.0,144.5,,5,5,2
1644,142,653943,28,10,2,37,1,0,0,20,,,,,19,17,2
4909,142,653938,28,1,1,25,1,8,0,20,4.0,2.0,372.5,,19,3,2
1281,142,653934,28,1,1,12,1,8,0,20,4.0,4.0,77.67,,19,12,2
315,142,653933,28,1,1,12,1,8,0,20,2.0,2.0,4.0,,19,5,2
759,142,653930,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
5756,142,653929,28,3,0,12,1,8,0,20,1.0,1.0,0.0,,2,1,2
2535,142,653924,28,6,0,37,1,7,50,20,3.0,3.0,71.0,,19,10,2
4603,142,653919,28,11,0,12,1,8,0,20,6.0,6.0,266.0,,19,5,2
3495,142,653910,28,10,2,37,1,7,0,20,,,,,19,2,2
3318,142,653908,28,7,1,12,1,8,0,20,5.0,5.0,147.0,,19,12,2
6276,142,653903,28,7,0,12,1,8,0,20,3.0,1.5,293.0,,19,9,2
4014,142,653893,28,11,0,12,1,8,0,20,6.0,3.0,140.4,,19,5,2
8561,142,653881,28,6,0,37,1,0,0,20,0.0,0.0,0.0,,19,3,2
1130,142,653879,28,3,1,12,1,7,30,20,7.0,1.75,115.0,,2,7,2
8883,142,653874,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
4500,142,653858,28,7,0,33,1,8,0,20,7.0,7.0,387.14,,19,5,2
4147,142,653849,28,3,1,12,1,7,20,20,3.0,3.0,252.67,,13,5,2
5210,142,653848,28,3,1,12,1,8,0,20,12.0,6.0,287.7,,2,10,2
3709,142,653836,28,1,1,12,1,8,0,20,3.0,3.0,18.0,,19,12,2
3018,142,653820,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
